stage,method,description,sample,precision,recall,f1,time_ms
0,База,Карта различий + глобальная бинаризация Оцу,train_666_7.png,0.8204933847284666,0.9730326059513744,0.8902757755606237,3.943200223147869
0,База,Карта различий + глобальная бинаризация Оцу,train_666_8.png,0.9502188740468742,0.94715746211352,0.9486851982915454,3.8030999712646008
0,База,Карта различий + глобальная бинаризация Оцу,train_667_10.png,0.1931444991657673,0.746627876025753,0.3068975371829535,3.6323999520391226
0,База,Карта различий + глобальная бинаризация Оцу,train_667_11.png,0.0127885215214811,0.3910969787104976,0.0247671171299497,3.876299830153585
0,База,Карта различий + глобальная бинаризация Оцу,train_667_12.png,0.0827593404256543,0.8030379742769428,0.1500542324021618,4.487399943172932
0,База,Карта различий + глобальная бинаризация Оцу,train_667_13.png,0.3358892502212044,0.5823203848041008,0.4260354868030518,3.85820004157722
0,База,Карта различий + глобальная бинаризация Оцу,train_667_14.png,0.2089357767228927,0.5922087204441019,0.3088916792907274,3.627999918535352
0,База,Карта различий + глобальная бинаризация Оцу,train_667_15.png,0.077105632775846,0.8893854743634717,0.1419083079434943,3.859099932014942
0,База,Карта различий + глобальная бинаризация Оцу,train_667_3.png,0.0573872395416287,0.2236434108093714,0.0913368865890703,4.322200082242489
0,База,Карта различий + глобальная бинаризация Оцу,train_667_7.png,0.1340269654537938,0.2990795438523039,0.1851028801419343,4.153800196945667
0,База,Карта различий + глобальная бинаризация Оцу,train_667_8.png,0.0798376183985504,0.7023809520174011,0.143377702472355,4.681099904701114
0,База,Карта различий + глобальная бинаризация Оцу,train_667_9.png,0.2919774573059847,0.5580106121360568,0.383361446725878,4.74849995225668
0,База,Карта различий + глобальная бинаризация Оцу,train_668_10.png,0.0256805614618417,0.3522975927408478,0.0478714229747639,4.722600104287267
0,База,Карта различий + глобальная бинаризация Оцу,train_668_12.png,0.0326348024488821,0.7606717979281512,0.0625844851152893,4.687000066041946
0,База,Карта различий + глобальная бинаризация Оцу,train_668_7.png,0.0151868125382564,0.6037514647083805,0.0296283032966097,5.960100097581744
0,База,Карта различий + глобальная бинаризация Оцу,train_670_1.png,0.04419889502588,0.7881773393468139,0.0837037968964185,5.428900010883808
0,База,Карта различий + глобальная бинаризация Оцу,train_671_1.png,0.0180410995453407,0.6679841884031933,0.0351332578631439,5.441599991172552
0,База,Карта различий + глобальная бинаризация Оцу,train_671_12.png,0.0126927801274264,0.4547677250494676,0.024696222808415,5.938200047239661
0,База,Карта различий + глобальная бинаризация Оцу,train_671_13.png,0.0478165406167469,0.5117493469244455,0.0874607986199152,5.876600043848157
0,База,Карта различий + глобальная бинаризация Оцу,train_671_5.png,0.0081145308057662,0.6451612873494872,0.0160274511367739,6.029099924489856
0,База,Карта различий + глобальная бинаризация Оцу,train_671_8.png,0.0328770471747203,0.3099078339228641,0.0594473403809582,5.743300076574087
0,База,Карта различий + глобальная бинаризация Оцу,train_672_0.png,0.2956386829347287,0.3819599108280712,0.3333004506216007,6.45240000449121
0,База,Карта различий + глобальная бинаризация Оцу,train_672_1.png,0.0018542173141928,0.1530612239691795,0.0036640238991296,6.0640000738203526
0,База,Карта различий + глобальная бинаризация Оцу,train_672_10.png,0.2227534174862645,0.48543057134255,0.3053759128605334,6.385100074112415
0,База,Карта различий + глобальная бинаризация Оцу,train_672_12.png,0.0592270369701165,0.044219599022908,0.050634232498268,9.587999898940325
0,База,Карта различий + глобальная бинаризация Оцу,train_672_13.png,0.0440865699887716,0.0464420050628354,0.0452331452004366,7.144199917092919
0,База,Карта различий + глобальная бинаризация Оцу,train_672_14.png,0.0248618784505858,0.0542869452705112,0.0341043194113723,6.742000114172697
0,База,Карта различий + глобальная бинаризация Оцу,train_672_15.png,0.0025252525251425,0.094616639323627,0.0049191639825682,10.067100170999764
0,База,Карта различий + глобальная бинаризация Оцу,train_672_4.png,0.2117025599063114,0.2939627609001386,0.2461412454775947,10.602299822494388
