trial,source,precision,recall,f1,time_ms,f1_std,diff_weight,color_weight,difference_method,madi_window_size,madi_color_weight,use_filter,filter_sigma,gaussian_max_sigma,use_clahe,clahe_mode,clahe_clip_limit,clahe_tile_grid_size,use_radiometric_normalization,radiometric_method,radiometric_channels,radiometric_quantiles,use_canny,canny_percentile,edge_detector,edge_weight,edge_dilation_iterations,fusion_method,use_multiscale,multiscale_levels,multiscale_weight_decay,block_size,threshold_C,kimura_k,threshold_method,closing_kernel,opening_kernel,min_area,auto_area,fill_holes,min_rectangularity,use_vegetation_suppression,exg_threshold,exg_min_green,vegetation_kernel,vegetation_suppression_factor,use_building_prior,building_prior_strength,building_edge_kernel,shadow_percentile,shadow_dilation,use_building_filter,building_min_rectangularity,building_min_extent,building_min_edge_density,building_min_shadow_support,building_max_vegetation_overlap,building_min_support_score,building_max_aspect_ratio,building_shadow_ring_kernel,filter_sigma_mode
39,random_search,0.1140852266337789,0.9337592591902116,0.1871998483532401,36.56139082546967,0.1617416690676812,0.7766027624525944,0.1635768777101099,combined,37,0.1557879400136544,False,,3.0,True,adaptive,1.251327705737072,"[8, 8]",True,histogram,bgr,64,True,85.36065494513414,canny,0.4584242038145978,0,weighted,True,1,0.6932516847658367,35,20.0,0.2095658274038204,otsu,5,3,37,False,False,,False,0.08,0.18,3,0.5591539343519315,False,0.337503718805581,9,25.0,9,False,0.2958631366379008,0.3341331716547135,0.0236554826952691,0.0029019204145448,0.36984128688372,0.4780599606735595,8.0,9,auto
9,random_search,0.1448360331376072,0.4743671164676489,0.1866779898644131,22.47000333154574,0.1499355296593502,0.4987890969124703,0.3009486917809397,combined,35,0.4971481595726868,True,2.288517824039504,3.0,True,adaptive,1.2621155031146265,"[32, 32]",True,quantile,luminance,128,True,88.43735472258466,both,0.0124297456931281,1,diff_canny_xor_and,False,1,0.6556891480761657,21,14.0,0.081769221125226,hybrid,7,1,150,False,True,,True,0.08,0.18,3,0.4480212766171864,False,0.5232092886400845,9,25.0,9,False,0.3902144804665874,0.3069526898504374,0.0107134713590795,0.0039645919417832,0.5403000152089577,0.4788859809138066,8.0,9,fixed
6,random_search,0.1229934596260661,0.6734809528861964,0.186416684008299,24.647801666287705,0.1585461609281478,0.3114019355148487,0.9585592132414452,combined,35,0.5870514204377146,False,,3.0,False,adaptive,2.0,"[16, 16]",True,quantile,luminance,64,True,90.83989997005791,canny,0.4689132274874914,1,max,True,2,0.6393957604227816,25,20.0,0.2062017207414613,kimura,3,3,88,False,True,,True,0.08,0.18,3,0.5631459620971789,True,0.2060996355994443,9,25.0,9,False,0.4162108430617148,0.1717151482270887,0.0368896037215924,0.0070622081091021,0.4807979221421656,0.4544481150004089,8.0,9,auto
26,random_search,0.113168265576729,0.961399081585572,0.1863511456914,22.24536916667906,0.1606542290484561,0.3148036445643066,0.4013555575533879,madi,43,0.503709606641894,False,,3.0,True,fixed,2.7162506092496463,"[16, 16]",True,histogram,luminance,32,False,90.0,canny,0.0,1,diff_only,True,1,0.791112451852765,29,17.0,0.1396830953356716,hybrid,7,5,118,False,True,,True,0.08,0.18,3,0.2874125253775335,False,0.2250374727757965,9,25.0,9,False,0.2754434773707289,0.218385387709132,0.0387055659056627,0.016533768907573,0.5995601795233676,0.3037267199539077,8.0,9,auto
7,random_search,0.1134591543149474,0.943704929995357,0.185835749396642,24.14782250028414,0.1596211947437347,0.4151069954474404,0.0374125561761797,combined,37,0.2781917128968291,False,,3.0,False,adaptive,2.0,"[16, 16]",True,quantile,luminance,128,True,94.69901766477162,both,0.4764496975348725,1,max,False,1,0.6556891480761657,41,12.0,0.1267895271702808,adaptive,7,5,36,False,True,,False,0.08,0.18,3,0.367548530001519,True,0.5469502256223349,9,25.0,9,True,0.4745824058370848,0.3281584981757049,0.0457378655879145,0.011339450486956,0.3605751681407775,0.4702043512388458,8.0,9,auto
58,random_search,0.112032168318753,0.9513371563616746,0.1845963978594161,11.24556667249029,0.160847315440981,0.4739503878782961,0.0905790585354393,madi,35,0.3283811742568779,False,,3.0,False,adaptive,2.0,"[16, 16]",False,quantile,bgr,64,True,89.53971786848098,sobel,0.385386606832685,1,weighted,False,1,0.6556891480761657,23,14.0,0.2459575655068456,adaptive,3,1,135,False,True,,True,0.08,0.18,3,0.2643228013310573,False,0.2175492166450859,9,25.0,9,False,0.5310009075595381,0.1875807158072953,0.0142924945133008,0.0109576586425768,0.4318423593383929,0.3778675201723857,8.0,9,auto
32,random_search,0.1242254260426291,0.7066070685854112,0.1845529485235828,17.565949986844014,0.1493466654725561,0.4732393277035904,0.0190341478174865,combined,43,0.5438874906381516,False,,3.0,True,fixed,1.1562167861607278,"[8, 8]",False,quantile,bgr,64,True,93.8629646374886,both,0.1585765855649893,1,weighted,False,1,0.6556891480761657,39,8.0,0.0931155984366602,otsu,3,3,139,False,True,,True,0.08,0.18,3,0.4036463507910216,True,0.1516030418933358,9,25.0,9,False,0.2549739405692671,0.3486169163861012,0.0333855533653666,0.0042843795593332,0.5640557699139328,0.5081331050446923,8.0,9,auto
60,random_search,0.1107795336274887,0.9971783663313762,0.1840501929676826,29.96384918030041,0.1608397760230202,0.4854561607708346,0.4250817675141312,madi,49,0.3793217360570559,False,,3.0,True,fixed,2.3437083772281344,"[32, 32]",False,quantile,bgr,64,True,90.5165135734431,both,0.3726019213905054,1,weighted,True,1,0.5294334654125232,41,5.0,0.3184063660603444,adaptive,7,5,54,False,False,,True,0.08,0.18,3,0.6280233297613146,False,0.2290667929018558,9,25.0,9,True,0.3373988360675397,0.2558782708052575,0.0453130226413631,0.0156898284091376,0.4978551438449222,0.2613131987496013,8.0,9,auto
31,random_search,0.1107031803848079,0.9997472198053374,0.1840365169599727,21.66639250741961,0.1609645352934565,0.595097691383063,0.849435333089779,combined,15,0.6400270945067751,False,,3.0,False,adaptive,2.0,"[16, 16]",True,quantile,bgr,64,False,90.0,canny,0.0,1,diff_only,False,1,0.6556891480761657,21,19.0,0.3066474625371757,adaptive,7,1,51,False,True,,False,0.08,0.18,3,0.3772287151493289,False,0.5438598134470575,9,25.0,9,False,0.3584608235917598,0.3126318691640225,0.0227359647131383,0.0163858434003468,0.4602568716019248,0.2757244933288905,8.0,9,auto
44,random_search,0.1106935611090137,0.9977066460329452,0.183964257927321,13.830464172254628,0.1609313443481521,0.4289042048511772,0.5859613740960548,combined,29,0.1641424565959741,False,,3.0,True,fixed,2.289638388718581,"[8, 8]",False,quantile,bgr,64,True,95.32683903153251,sobel,0.0838497598388904,1,max,True,1,0.769004334272301,21,18.0,0.0914987210348147,adaptive,7,5,121,False,True,,True,0.08,0.18,3,0.649304757505958,True,0.2270363292923639,9,25.0,9,False,0.3768400997640381,0.2739337051939722,0.0473160312965301,0.0196547806195946,0.2743742228069881,0.2482991310717668,8.0,9,auto
51,random_search,0.1106420602658964,0.9974354258329328,0.1838911702955894,30.95708334585652,0.1609643411733709,0.3966041612225652,0.1032834791070496,madi,51,0.441998374595607,False,,3.0,True,fixed,2.1695054056098733,"[16, 16]",True,quantile,luminance,32,False,90.0,canny,0.0,1,diff_only,True,3,0.6226076014749419,47,14.0,0.328030817446698,adaptive,7,5,146,False,True,,False,0.08,0.18,3,0.3755232500926275,True,0.377173692171397,9,25.0,9,True,0.4476260229450103,0.2608798046759527,0.022828621867763,0.0082231545037273,0.3825074756459058,0.233123918887286,8.0,9,auto
47,random_search,0.1105787515995158,0.9968786539196712,0.1837826596746339,15.16003582510166,0.1608664658597038,0.4287259796619816,0.7523289144335528,combined,35,0.5626994909611748,False,,3.0,True,adaptive,1.7889630358775088,"[16, 16]",False,quantile,bgr,64,False,90.0,canny,0.0,1,diff_only,True,1,0.5376756865914529,41,7.0,0.2754472431714188,adaptive,7,1,152,False,True,,True,0.08,0.18,3,0.2376732557269609,True,0.4792430491227599,9,25.0,9,True,0.5471165372081448,0.1774422515581224,0.0361415930277457,0.0100771311296225,0.3875213618439759,0.5062794696689288,8.0,9,auto
11,random_search,0.110442232476619,0.991188760996415,0.1835384842854325,45.14115248651554,0.1607915651175558,0.3873207354679263,0.0533819326271753,combined,33,0.5105358950996298,False,,3.0,True,adaptive,1.3072267903841173,"[16, 16]",True,histogram,bgr,128,False,90.0,canny,0.0,1,diff_only,False,1,0.6556891480761657,49,9.0,0.201357871106669,adaptive,7,5,159,False,False,,False,0.08,0.18,3,0.240749204798262,True,0.2446979484417584,9,25.0,9,True,0.4213697955228318,0.2332524851406384,0.0119701647971037,0.0087250544922722,0.433313532051173,0.2355851660163006,8.0,9,auto
30,random_search,0.1104261192202272,0.978937129654313,0.1831638718153511,20.25231834462223,0.1605504548021709,0.430174271707625,0.3224904409677298,madi,25,0.3598975504132988,True,1.3327354025265945,3.0,True,adaptive,2.5611622750531686,"[16, 16]",False,quantile,bgr,64,False,90.0,canny,0.0,1,diff_only,False,1,0.6556891480761657,25,16.0,0.3291153852767451,adaptive,3,3,9,False,True,,True,0.08,0.18,3,0.5057790207983889,True,0.1689496080021927,9,25.0,9,True,0.2914616114915592,0.3337646387061365,0.0103703912728449,0.0053897955466043,0.2609492295155756,0.2387203136467711,8.0,9,fixed
21,random_search,0.1102281541213722,0.9851096682928896,0.1830652771686041,22.899498328721773,0.160531301556175,0.4554807549603831,0.6876650491660925,combined,43,0.2908812713727373,False,,3.0,False,adaptive,2.0,"[16, 16]",True,histogram,bgr,128,False,90.0,canny,0.0,1,diff_only,False,1,0.6556891480761657,15,15.0,0.2075264908901783,adaptive,3,3,32,False,False,,True,0.08,0.18,3,0.5681521452751189,False,0.3723877712113793,9,25.0,9,False,0.501720919264514,0.3480643328652545,0.0156638355427509,0.0100684210385783,0.387400450544672,0.2280172492761647,8.0,9,auto
16,random_search,0.1103840014646246,0.9741410325815576,0.1830378472722939,40.77213249984197,0.1606456508702946,0.690647017715758,0.1105884109961105,madi,31,0.659400018230809,True,2.563498777990803,3.0,True,adaptive,1.9170961635971024,"[8, 8]",True,quantile,bgr,64,False,90.0,canny,0.0,1,diff_only,False,1,0.6556891480761657,47,18.0,0.0819258595614148,adaptive,5,5,4,False,False,,True,0.08,0.18,3,0.1952203634920663,False,0.5088133595586501,9,25.0,9,False,0.3222484174123441,0.178604375033327,0.0410707176276887,0.0055676760898321,0.5687233794958098,0.4296941637646215,8.0,9,fixed
